lang,lang_group,model_id,model_family,treebank,split,deprel,layer,head,direction,mean_attention,std_attention,n_arcs
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,1,dep_to_head,0.011351311072652883,0.013468682825289022,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,2,head_to_dep,0.030769474231812897,0.05192610738328731,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,2,dep_to_head,0.01699410067758191,0.03227838266118296,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,3,head_to_dep,0.03215438310787653,0.049072417931835345,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,3,dep_to_head,0.05388731890884771,0.06957354151933709,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,4,head_to_dep,0.0726670887981225,0.12140466143303644,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,4,dep_to_head,0.025090351649714036,0.0765368028660364,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,5,head_to_dep,0.001059289918610639,0.0030674096708874716,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,5,dep_to_head,0.0010121241845749843,0.002454283628815913,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,6,head_to_dep,0.04285723576614541,0.05292097375141889,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,6,dep_to_head,0.02888217435671004,0.04382689922129043,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,7,head_to_dep,0.060470620673291425,0.05954336855842951,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,7,dep_to_head,0.010821495621909927,0.015572454836034626,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,8,head_to_dep,0.012922282209845664,0.018777361287520816,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,8,dep_to_head,0.042576578901422885,0.05440284419886409,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,9,head_to_dep,0.023930408053187045,0.05959780048514111,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,9,dep_to_head,0.004181643754606491,0.024466512914480102,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,10,head_to_dep,0.019782749908055376,0.02178381160749484,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,10,dep_to_head,0.019937791093768115,0.025775077866035268,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,11,head_to_dep,0.016563435459226023,0.030465347617387162,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,11,dep_to_head,0.1458227786751419,0.1408690847855383,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,12,head_to_dep,0.010280287356283934,0.06404710192844536,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,8,12,dep_to_head,0.05352105454275355,0.12407243355830977,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,1,head_to_dep,0.005637854416710629,0.013728983560211457,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,1,dep_to_head,0.011551990640537491,0.022251669122750027,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,2,head_to_dep,0.05358932268086983,0.09782006396076667,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,2,dep_to_head,0.01115417024582206,0.045404329456784756,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,3,head_to_dep,0.14424466911994124,0.14795552554637353,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,3,dep_to_head,0.009836919598870376,0.018680412463647142,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,4,head_to_dep,0.03596791528444584,0.06243633138247341,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,4,dep_to_head,0.06299548317462147,0.09053651344220828,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,5,head_to_dep,0.039225416175240384,0.07038118917961612,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,5,dep_to_head,0.09823221184097694,0.11941402714933047,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,6,head_to_dep,0.0014684797042304892,0.005721806669978774,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,6,dep_to_head,0.0006152790055812188,0.0013944952835348251,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,7,head_to_dep,0.04046867175550814,0.06968925699928602,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,7,dep_to_head,0.043055925520718116,0.08957664900833062,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,8,head_to_dep,0.010033462312990788,0.01676620151176466,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,8,dep_to_head,0.0067383671368817085,0.009515592017158951,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,9,head_to_dep,0.019404405528308466,0.035476788568744255,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,9,dep_to_head,0.010220394850262491,0.018741779869927484,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,10,head_to_dep,0.05282677902416963,0.05030386690391403,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,10,dep_to_head,0.0374715558083043,0.04241820369038021,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,11,head_to_dep,0.019395638794687548,0.03461440183040974,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,11,dep_to_head,0.03727869919464767,0.051815073548712856,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,12,head_to_dep,0.028268443005558336,0.026382523494787993,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,9,12,dep_to_head,0.024037901491381963,0.024947549625623483,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,1,head_to_dep,0.00550114242489609,0.011326955234602056,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,1,dep_to_head,0.006681155926686807,0.018544771060655177,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,2,head_to_dep,0.0066594136463890095,0.012611845763509068,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,2,dep_to_head,0.008081082364546166,0.014257764878119134,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,3,head_to_dep,0.02902713024892454,0.04184228607658826,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,3,dep_to_head,0.033955258343674424,0.06926464232254935,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,4,head_to_dep,0.029739179267629465,0.032277781371749914,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,4,dep_to_head,0.013977102281300209,0.01481731641561382,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,5,head_to_dep,0.028763787811877415,0.058780781043865096,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,5,dep_to_head,0.02208376631426388,0.045609265983076526,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,6,head_to_dep,0.018631755993730556,0.02553446585182747,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,6,dep_to_head,0.01594718689184569,0.022795376238373355,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,7,head_to_dep,0.035723967483369506,0.04729723849282163,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,7,dep_to_head,0.014014318883648083,0.02294792129000241,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,8,head_to_dep,0.04467288525256622,0.06746195295972975,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,8,dep_to_head,0.024205499503582993,0.03762397631302306,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,9,head_to_dep,0.013536790617159046,0.014989165950542751,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,9,dep_to_head,0.07954901062682189,0.08241735997786309,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,10,head_to_dep,0.005165421285439066,0.03890717263916204,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,10,dep_to_head,0.02258330067795638,0.05374285965388653,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,11,head_to_dep,0.07530070435475895,0.1504389615183129,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,11,dep_to_head,0.015101697859193738,0.06909306785603754,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,12,head_to_dep,0.013630201782057096,0.01509564633227015,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,10,12,dep_to_head,0.00964203943078711,0.011640734061868089,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,1,head_to_dep,0.014216503582855543,0.04870719026008019,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,1,dep_to_head,0.07401446234632811,0.1246846583934797,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,2,head_to_dep,0.007291808408993882,0.012611953852315201,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,2,dep_to_head,0.008709500297340895,0.0171448192635604,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,3,head_to_dep,0.011555647893664022,0.02547575972461932,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,3,dep_to_head,0.014876241758372289,0.031195319101128844,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,4,head_to_dep,0.04383506079544458,0.08835826614742613,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,4,dep_to_head,0.01083062188571778,0.030529854641772443,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,5,head_to_dep,0.0056369722431277355,0.015453920519817456,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,5,dep_to_head,0.004892597572356638,0.008909089187253267,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,6,head_to_dep,0.007742475075685083,0.012491035902014285,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,6,dep_to_head,0.02625256869676198,0.06153165949836946,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,7,head_to_dep,0.012591822009235247,0.022087418805405823,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,7,dep_to_head,0.015458037683360733,0.027353402961055533,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,8,head_to_dep,0.039525243586619414,0.049459657401130425,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,8,dep_to_head,0.026328384874756874,0.03634367661438856,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,9,head_to_dep,0.005679796925045748,0.008251647272786116,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,9,dep_to_head,0.004614523701104696,0.007691126865470227,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,10,head_to_dep,0.03071444217220245,0.04710715304032097,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,10,dep_to_head,0.01886252801639034,0.02199594688524311,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,11,head_to_dep,0.0128248841599019,0.02762780674513692,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,11,dep_to_head,0.01612956262430301,0.02915581509335661,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,12,head_to_dep,0.007830961133468295,0.01997993287730316,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,11,12,dep_to_head,0.014106034111661466,0.030892106739330807,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,1,head_to_dep,0.003899688959162399,0.009061217930295982,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,1,dep_to_head,0.015264372297123997,0.026358254134159983,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,2,head_to_dep,0.009866611325012226,0.017158441244519963,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,2,dep_to_head,0.023756678179782817,0.034574167707597296,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,3,head_to_dep,0.008209748794938748,0.014637429617057777,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,3,dep_to_head,0.005900881694180963,0.008953462918255287,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,4,head_to_dep,0.011527579315280478,0.016640300366839847,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,4,dep_to_head,0.03371935477458105,0.04307757856390596,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,5,head_to_dep,0.01359891055758025,0.02216393224110555,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,5,dep_to_head,0.0063280362238756546,0.009575741664698899,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,6,head_to_dep,0.006451316191079985,0.010899795207620813,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,6,dep_to_head,0.004113382036110435,0.0064216286661111545,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,7,head_to_dep,0.0036760937289246477,0.008283316693614403,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,7,dep_to_head,0.004470209476178267,0.007467982354475156,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,8,head_to_dep,0.018316636541304318,0.03162742216051724,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,8,dep_to_head,0.011814073640570286,0.01821053354855688,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,9,head_to_dep,0.012563153018135027,0.017129756938934256,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,9,dep_to_head,0.014808293770267336,0.01964806863232255,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,10,head_to_dep,0.013324038217677445,0.026107310196503267,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,10,dep_to_head,0.007861177437073905,0.013918297417220948,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,11,head_to_dep,0.007717412187240154,0.014516651568915335,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,11,dep_to_head,0.026152826421395582,0.03466911144312513,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,12,head_to_dep,0.010889484465661705,0.0181315413550267,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,nsubj,12,12,dep_to_head,0.020886910626037786,0.028887081047285764,1115
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,1,head_to_dep,0.02054847989943456,0.023111440270311954,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,1,dep_to_head,0.020753709546557662,0.02152292218007761,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,2,head_to_dep,0.036828820496642344,0.034276428797411704,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,2,dep_to_head,0.0351428198571395,0.028199278343841915,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,3,head_to_dep,0.04521642625116295,0.044965578310963115,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,3,dep_to_head,0.045558908938037206,0.03794617268574031,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,4,head_to_dep,0.06147713924984613,0.04906600521938711,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,4,dep_to_head,0.05737205336122732,0.0459162215649892,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,5,head_to_dep,0.03393248149822874,0.026981304083246782,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,5,dep_to_head,0.03536079793425956,0.026635710835401415,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,6,head_to_dep,0.037931974332772386,0.03237638160227336,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,6,dep_to_head,0.03862950489239052,0.030272953619656182,1026
pt,romanico,neuralmind/bert-base-portuguese-cased,mono,UD_Portuguese-Bosque,test,obj,1,7,head_to_dep,0.160281868631199,0.18619947080452046,1026
